time,play,quarter,home_team,away_team,name,assister,stage,game_num,win_difference,games_played,win_percentage,home_score,away_score,score_difference
9:17,makes 3-foot dunk,2nd,KINGS,NUGGETS,DeAndre Jordan,None,RS,None,3,18,66.67,35,34,1
8:52,misses 8-foot two point shot,2nd,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,35,34,1
8:46,offensive rebound,2nd,KINGS,NUGGETS,JaVale McGee,None,RS,None,3,18,61.11,35,34,1
8:46,makes tip shot,2nd,KINGS,NUGGETS,JaVale McGee,None,RS,None,3,18,61.11,37,34,3
8:31,misses layup,2nd,KINGS,NUGGETS,DeAndre Jordan,None,RS,None,3,18,66.67,37,34,3
8:31,offensive rebound,2nd,KINGS,NUGGETS,DeAndre Jordan,None,RS,None,3,18,66.67,37,34,3
8:31,shooting foul,2nd,KINGS,NUGGETS,Trey Lyles,None,RS,None,3,18,61.11,37,34,3
8:31,misses free throw 1 of 2,2nd,KINGS,NUGGETS,DeAndre Jordan,None,RS,None,3,18,66.67,37,34,3
8:31,misses free throw 2 of 2,2nd,KINGS,NUGGETS,DeAndre Jordan,None,RS,None,3,18,66.67,37,34,3
8:27,defensive rebound,2nd,KINGS,NUGGETS,JaVale McGee,None,RS,None,3,18,61.11,37,34,3
8:15,makes 23-foot three point jumper,2nd,KINGS,NUGGETS,De'Aaron Fox,Malik Monk,RS,None,3,18,61.11,40,34,6
7:52,misses 16-foot two point shot,2nd,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,40,34,6
7:49,defensive rebound,2nd,KINGS,NUGGETS,Sasha Vezenkov,None,RS,None,3,18,61.11,40,34,6
7:36,misses 27-foot step back jumpshot,2nd,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,40,34,6
7:32,defensive rebound,2nd,KINGS,NUGGETS,DeAndre Jordan,None,RS,None,3,18,66.67,40,34,6
7:21,lost ball turnover,2nd,KINGS,NUGGETS,Michael Porter Jr.,None,RS,None,3,18,66.67,40,34,6
7:17,makes 1-foot dunk,2nd,KINGS,NUGGETS,JaVale McGee,Malik Monk,RS,None,3,18,61.11,42,34,8
7:04,personal foul,2nd,KINGS,NUGGETS,JaVale McGee,None,RS,None,3,18,61.11,42,34,8
6:51,blocks Christian Braun 's 7-foot layup,2nd,KINGS,NUGGETS,JaVale McGee,None,RS,None,3,18,61.11,42,34,8
6:51,defensive rebound,2nd,KINGS,NUGGETS,Harrison Barnes,None,RS,None,3,18,61.11,42,34,8
6:46,makes two point shot,2nd,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,44,34,10
6:36,bad pass,2nd,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,44,34,10
6:28,makes 8-foot hook shot,2nd,KINGS,NUGGETS,JaVale McGee,De'Aaron Fox,RS,None,3,18,61.11,46,34,12
6:14,makes 7-foot driving floating jump shot,2nd,KINGS,NUGGETS,Christian Braun,Nikola Jokic,RS,None,3,18,66.67,46,36,10
5:56,misses two point shot,2nd,KINGS,NUGGETS,Sasha Vezenkov,None,RS,None,3,18,61.11,46,36,10
5:56,offensive rebound,2nd,KINGS,NUGGETS,Sasha Vezenkov,None,RS,None,3,18,61.11,46,36,10
5:55,misses 2-foot tip shot,2nd,KINGS,NUGGETS,Sasha Vezenkov,None,RS,None,3,18,61.11,46,36,10
5:54,defensive rebound,2nd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,46,36,10
5:49,makes dunk,2nd,KINGS,NUGGETS,Aaron Gordon,Nikola Jokic,RS,None,3,18,66.67,46,38,8
5:31,makes driving layup,2nd,KINGS,NUGGETS,JaVale McGee,None,RS,None,3,18,61.11,48,38,10
5:23,makes 21-foot pullup jump shot,2nd,KINGS,NUGGETS,Michael Porter Jr.,Nikola Jokic,RS,None,3,18,66.67,48,40,8
5:11,out of bounds bad pass turnover,2nd,KINGS,NUGGETS,Keegan Murray,None,RS,None,3,18,61.11,48,40,8
4:53,misses 25-foot three point jumper,2nd,KINGS,NUGGETS,Christian Braun,None,RS,None,3,18,66.67,48,40,8
4:50,defensive rebound,2nd,KINGS,NUGGETS,Kevin Huerter,None,RS,None,3,18,61.11,48,40,8
4:44,blocks Keegan Murray 's 2-foot layup,2nd,KINGS,NUGGETS,Michael Porter Jr.,None,RS,None,3,18,66.67,48,40,8
4:40,defensive rebound,2nd,KINGS,NUGGETS,Christian Braun,None,RS,None,3,18,66.67,48,40,8
4:24,misses 13-foot two point shot,2nd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,48,40,8
4:22,offensive rebound,2nd,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,48,40,8
4:21,misses tip shot,2nd,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,48,40,8
4:21,offensive rebound,2nd,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,48,40,8
4:20,misses tip shot,2nd,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,48,40,8
4:20,offensive rebound,2nd,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,48,40,8
4:19,makes tip shot,2nd,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,48,42,6
4:04,misses 26-foot three point jumper,2nd,KINGS,NUGGETS,Keon Ellis,None,RS,None,3,18,61.11,48,42,6
4:01,defensive rebound,2nd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,48,42,6
3:58,misses two point shot,2nd,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,48,42,6
3:58,defensive rebound,2nd,KINGS,NUGGETS,Kevin Huerter,None,RS,None,3,18,61.11,48,42,6
3:47,makes 23-foot three point jumper,2nd,KINGS,NUGGETS,Harrison Barnes,Domantas Sabonis,RS,None,3,18,61.11,51,42,9
3:20,makes 18-foot jumper,2nd,KINGS,NUGGETS,Nikola Jokic,Michael Porter Jr.,RS,None,3,18,66.67,51,44,7
3:00,makes 8-foot driving floating jump shot,2nd,KINGS,NUGGETS,Kevin Huerter,Keon Ellis,RS,None,3,18,61.11,53,44,9
2:42,misses 26-foot three point jumper,2nd,KINGS,NUGGETS,Michael Porter Jr.,None,RS,None,3,18,66.67,53,44,9
2:40,defensive rebound,2nd,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,53,44,9
2:32,makes 11-foot two point shot,2nd,KINGS,NUGGETS,Harrison Barnes,None,RS,None,3,18,61.11,55,44,11
2:15,makes 18-foot step back jumpshot,2nd,KINGS,NUGGETS,Michael Porter Jr.,Nikola Jokic,RS,None,3,18,66.67,55,46,9
1:46,misses 26-foot three point jumper,2nd,KINGS,NUGGETS,Kevin Huerter,None,RS,None,3,18,61.11,55,46,9
1:44,defensive rebound,2nd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,55,46,9
1:38,makes 3-foot layup,2nd,KINGS,NUGGETS,Aaron Gordon,Reggie Jackson,RS,None,3,18,66.67,55,48,7
1:23,makes 23-foot three point jumper,2nd,KINGS,NUGGETS,Kevin Huerter,Malik Monk,RS,None,3,18,61.11,58,48,10
1:11,makes 18-foot pullup jump shot,2nd,KINGS,NUGGETS,Michael Porter Jr.,Reggie Jackson,RS,None,3,18,66.67,58,50,8
1:00,makes 8-foot two point shot,2nd,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,60,50,10
51.0,personal foul,2nd,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,60,50,10
48.1,bad pass,2nd,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,60,50,10
45.1,makes 1-foot dunk,2nd,KINGS,NUGGETS,Malik Monk,De'Aaron Fox,RS,None,3,18,61.11,62,50,12
34.1,misses driving floating jump shot,2nd,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,62,50,12
31.1,defensive rebound,2nd,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,62,50,12
28.1,misses two point shot,2nd,KINGS,NUGGETS,Kevin Huerter,None,RS,None,3,18,61.11,62,50,12
26.0,defensive rebound,2nd,KINGS,NUGGETS,Michael Porter Jr.,None,RS,None,3,18,66.67,62,50,12
20.1,misses 23-foot three point shot,2nd,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,62,50,12
19.1,loose ball foul,2nd,KINGS,NUGGETS,Michael Porter Jr.,None,RS,None,3,18,66.67,62,50,12
1.0,makes 9-foot step back jumpshot,2nd,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,64,50,14
0.0,misses 62-foot three point shot,2nd,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,64,50,14
11:44,makes 9-foot two point shot,3rd,KINGS,NUGGETS,Nikola Jokic,Kentavious Caldwell-Pope,RS,None,3,18,66.67,64,52,12
11:27,misses 10-foot step back jumpshot,3rd,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,64,52,12
11:21,defensive rebound,3rd,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,64,52,12
11:12,makes two point shot,3rd,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,64,54,10
10:45,misses 25-foot three point pullup jump shot,3rd,KINGS,NUGGETS,Keegan Murray,None,RS,None,3,18,61.11,64,54,10
10:41,defensive rebound,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,64,54,10
10:34,makes driving layup,3rd,KINGS,NUGGETS,Aaron Gordon,Michael Porter Jr.,RS,None,3,18,66.67,64,56,8
10:19,makes 1-foot layup,3rd,KINGS,NUGGETS,Harrison Barnes,De'Aaron Fox,RS,None,3,18,61.11,66,56,10
10:01,misses two point shot,3rd,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,66,56,10
9:57,defensive rebound,3rd,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,66,56,10
9:50,personal foul,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,66,56,10
9:42,bad pass,3rd,KINGS,NUGGETS,Kevin Huerter,None,RS,None,3,18,61.11,66,56,10
9:39,blocks Michael Porter Jr. 's 2-foot two point shot,3rd,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,66,56,10
9:35,misses 23-foot three point jumper,3rd,KINGS,NUGGETS,Michael Porter Jr.,None,RS,None,3,18,66.67,66,56,10
9:32,defensive rebound,3rd,KINGS,NUGGETS,Keegan Murray,None,RS,None,3,18,61.11,66,56,10
9:26,makes 25-foot three point jumper,3rd,KINGS,NUGGETS,Keegan Murray,Domantas Sabonis,RS,None,3,18,61.11,69,56,13
9:13,makes 1-foot driving dunk,3rd,KINGS,NUGGETS,Aaron Gordon,Nikola Jokic,RS,None,3,18,66.67,69,58,11
9:04,makes 25-foot step back jumpshot,3rd,KINGS,NUGGETS,Keegan Murray,De'Aaron Fox,RS,None,3,18,61.11,72,58,14
8:49,out of bounds bad pass turnover,3rd,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,72,58,14
8:46,personal foul,3rd,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,72,58,14
8:40,makes 19-foot pullup jump shot,3rd,KINGS,NUGGETS,Keegan Murray,Domantas Sabonis,RS,None,3,18,61.11,74,58,16
8:16,makes driving layup,3rd,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,74,60,14
8:05,makes 11-foot two point shot,3rd,KINGS,NUGGETS,Domantas Sabonis,Kevin Huerter,RS,None,3,18,61.11,76,60,16
7:48,misses driving layup,3rd,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,76,60,16
7:45,defensive rebound,3rd,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,76,60,16
7:42,misses 23-foot three point shot,3rd,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,76,60,16
7:38,defensive rebound,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,76,60,16
7:27,makes 18-foot pullup jump shot,3rd,KINGS,NUGGETS,Michael Porter Jr.,Nikola Jokic,RS,None,3,18,66.67,76,62,14
7:13,misses 25-foot three point jumper,3rd,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,76,62,14
7:10,defensive rebound,3rd,KINGS,NUGGETS,Michael Porter Jr.,None,RS,None,3,18,66.67,76,62,14
7:02,offensive foul,3rd,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,76,62,14
7:02,turnover,3rd,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,76,62,14
6:50,misses 20-foot pullup jump shot,3rd,KINGS,NUGGETS,Keegan Murray,None,RS,None,3,18,61.11,76,62,14
6:47,defensive rebound,3rd,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,76,62,14
6:35,bad pass,3rd,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,76,62,14
6:28,makes 26-foot three pointer,3rd,KINGS,NUGGETS,De'Aaron Fox,Keegan Murray,RS,None,3,18,61.11,79,62,17
5:59,makes finger roll layup,3rd,KINGS,NUGGETS,Christian Braun,None,RS,None,3,18,66.67,79,64,15
5:45,misses 20-foot pullup jump shot,3rd,KINGS,NUGGETS,Kevin Huerter,None,RS,None,3,18,61.11,79,64,15
5:41,defensive rebound,3rd,KINGS,NUGGETS,Michael Porter Jr.,None,RS,None,3,18,66.67,79,64,15
5:22,shooting foul,3rd,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,79,64,15
5:22,misses free throw 1 of 3,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,79,64,15
5:22,makes free throw 2 of 3,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,79,65,14
5:22,misses free throw 3 of 3,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,79,65,14
5:17,defensive rebound,3rd,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,79,65,14
5:04,misses driving floating jump shot,3rd,KINGS,NUGGETS,Harrison Barnes,None,RS,None,3,18,61.11,79,65,14
4:58,defensive rebound,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,79,65,14
4:46,misses 24-foot three point pullup jump shot,3rd,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,79,65,14
4:42,defensive rebound,3rd,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,79,65,14
4:38,makes two point shot,3rd,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,81,65,16
4:21,makes 16-foot jumper,3rd,KINGS,NUGGETS,Nikola Jokic,Christian Braun,RS,None,3,18,66.67,81,67,14
4:02,bad pass,3rd,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,81,67,14
3:47,makes 1-foot layup,3rd,KINGS,NUGGETS,Christian Braun,Nikola Jokic,RS,None,3,18,66.67,81,69,12
3:32,misses 25-foot three point jumper,3rd,KINGS,NUGGETS,Trey Lyles,None,RS,None,3,18,61.11,81,69,12
3:29,defensive rebound,3rd,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,81,69,12
3:21,misses 25-foot three point jumper,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,81,69,12
3:17,defensive rebound,3rd,KINGS,NUGGETS,Keegan Murray,None,RS,None,3,18,61.11,81,69,12
2:56,misses 9-foot pullup jump shot,3rd,KINGS,NUGGETS,Trey Lyles,None,RS,None,3,18,61.11,81,69,12
2:54,defensive rebound,3rd,KINGS,NUGGETS,Justin Holiday,None,RS,None,3,18,66.67,81,69,12
2:46,makes 25-foot three point jumper,3rd,KINGS,NUGGETS,Christian Braun,Kentavious Caldwell-Pope,RS,None,3,18,66.67,81,72,9
2:20,misses 24-foot three point jumper,3rd,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,81,72,9
2:16,offensive rebound,3rd,KINGS,NUGGETS,Trey Lyles,None,RS,None,3,18,61.11,81,72,9
2:13,blocks Trey Lyles 's 2-foot layup,3rd,KINGS,NUGGETS,Christian Braun,None,RS,None,3,18,66.67,81,72,9
2:10,defensive rebound,3rd,KINGS,NUGGETS,Christian Braun,None,RS,None,3,18,66.67,81,72,9
1:55,misses driving floating jump shot,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,81,72,9
1:54,offensive rebound,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,81,72,9
1:54,shooting foul,3rd,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,81,72,9
1:54,makes free throw 1 of 2,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,81,73,8
1:54,makes free throw 2 of 2,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,81,74,7
1:46,bad pass,3rd,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,81,74,7
1:46,personal foul,3rd,KINGS,NUGGETS,JaVale McGee,None,RS,None,3,18,61.11,81,74,7
1:46,makes free throw 1 of 2,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,81,75,6
1:46,makes free throw 2 of 2,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,81,76,5
1:30,shooting foul,3rd,KINGS,NUGGETS,Christian Braun,None,RS,None,3,18,66.67,81,76,5
1:30,makes free throw 1 of 2,3rd,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,82,76,6
1:30,makes free throw 2 of 2,3rd,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,83,76,7
1:18,makes layup,3rd,KINGS,NUGGETS,Peyton Watson,Nikola Jokic,RS,None,3,18,66.67,83,78,5
1:07,misses 8-foot two point shot,3rd,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,83,78,5
1:03,defensive rebound,3rd,KINGS,NUGGETS,Justin Holiday,None,RS,None,3,18,66.67,83,78,5
45.2,misses driving floating jump shot,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,83,78,5
29.1,makes 27-foot three point jumper,3rd,KINGS,NUGGETS,Malik Monk,De'Aaron Fox,RS,None,3,18,61.11,86,78,8
16.0,lost ball turnover,3rd,KINGS,NUGGETS,Christian Braun,None,RS,None,3,18,66.67,86,78,8
13.1,makes two point shot,3rd,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,88,78,10
2.1,misses driving floating jump shot,3rd,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,88,78,10
1.1,defensive rebound,3rd,KINGS,NUGGETS,Trey Lyles,None,RS,None,3,18,61.11,88,78,10
0.0,misses 84-foot three point jumper,3rd,KINGS,NUGGETS,Trey Lyles,None,RS,None,3,18,61.11,88,78,10
11:46,makes 9-foot driving floating jump shot,4th,KINGS,NUGGETS,Malik Monk,De'Aaron Fox,RS,None,3,18,61.11,90,78,12
11:19,makes 30-foot three point jumper,4th,KINGS,NUGGETS,Reggie Jackson,Julian Strawther,RS,None,3,18,66.67,90,81,9
10:58,lost ball turnover,4th,KINGS,NUGGETS,Sasha Vezenkov,None,RS,None,3,18,61.11,90,81,9
10:47,makes two point shot,4th,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,90,83,7
10:32,misses driving floating jump shot,4th,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,90,83,7
10:30,defensive rebound,4th,KINGS,NUGGETS,Julian Strawther,None,RS,None,3,18,66.67,90,83,7
10:27,makes 7-foot running pullup jump shot,4th,KINGS,NUGGETS,Julian Strawther,None,RS,None,3,18,66.67,90,85,5
10:12,misses driving floating jump shot,4th,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,90,85,5
10:09,defensive rebound,4th,KINGS,NUGGETS,Peyton Watson,None,RS,None,3,18,66.67,90,85,5
10:05,misses 25-foot three point shot,4th,KINGS,NUGGETS,Julian Strawther,None,RS,None,3,18,66.67,90,85,5
10:03,defensive rebound,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,90,85,5
9:56,makes two point shot,4th,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,92,85,7
9:40,makes 2-foot alley oop dunk shot,4th,KINGS,NUGGETS,DeAndre Jordan,Reggie Jackson,RS,None,3,18,66.67,92,87,5
9:30,misses 26-foot three point jumper,4th,KINGS,NUGGETS,Trey Lyles,None,RS,None,3,18,61.11,92,87,5
9:27,offensive rebound,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,92,87,5
9:27,makes 1-foot layup,4th,KINGS,NUGGETS,Trey Lyles,Domantas Sabonis,RS,None,3,18,61.11,94,87,7
9:27,shooting foul,4th,KINGS,NUGGETS,Peyton Watson,None,RS,None,3,18,66.67,94,87,7
9:27,makes free throw 1 of 1,4th,KINGS,NUGGETS,Trey Lyles,None,RS,None,3,18,61.11,95,87,8
9:15,misses 12-foot step back jumpshot,4th,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,95,87,8
9:13,defensive rebound,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,95,87,8
9:04,misses 16-foot two point shot,4th,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,95,87,8
9:01,offensive rebound,4th,KINGS,NUGGETS,Trey Lyles,None,RS,None,3,18,61.11,95,87,8
9:00,personal foul,4th,KINGS,NUGGETS,Peyton Watson,None,RS,None,3,18,66.67,95,87,8
8:49,misses 7-foot hook shot,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,95,87,8
8:47,defensive rebound,4th,KINGS,NUGGETS,DeAndre Jordan,None,RS,None,3,18,66.67,95,87,8
8:46,bad pass,4th,KINGS,NUGGETS,DeAndre Jordan,None,RS,None,3,18,66.67,95,87,8
8:43,makes 26-foot three pointer,4th,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,98,87,11
8:21,makes 17-foot two point shot,4th,KINGS,NUGGETS,Nikola Jokic,Julian Strawther,RS,None,3,18,66.67,98,89,9
8:10,makes 3-foot layup,4th,KINGS,NUGGETS,Domantas Sabonis,De'Aaron Fox,RS,None,3,18,61.11,100,89,11
8:10,shooting foul,4th,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,100,89,11
8:10,misses free throw 1 of 1,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,100,89,11
8:08,defensive rebound,4th,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,100,89,11
7:52,misses 26-foot three point jumper,4th,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,100,89,11
7:47,defensive rebound,4th,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,100,89,11
7:44,shooting foul,4th,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,100,89,11
7:44,makes free throw 1 of 2,4th,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,101,89,12
7:44,makes free throw 2 of 2,4th,KINGS,NUGGETS,Malik Monk,None,RS,None,3,18,61.11,102,89,13
7:34,makes 9-foot pullup jump shot,4th,KINGS,NUGGETS,Nikola Jokic,Reggie Jackson,RS,None,3,18,66.67,102,91,11
7:34,shooting foul,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,102,91,11
7:34,misses free throw 1 of 1,4th,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,102,91,11
7:30,defensive rebound,4th,KINGS,NUGGETS,Keegan Murray,None,RS,None,3,18,61.11,102,91,11
7:11,makes 9-foot two point shot,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,104,91,13
6:58,makes 3-foot two point shot,4th,KINGS,NUGGETS,Reggie Jackson,Nikola Jokic,RS,None,3,18,66.67,104,93,11
6:45,makes 14-foot pullup jump shot,4th,KINGS,NUGGETS,Kevin Huerter,Domantas Sabonis,RS,None,3,18,61.11,106,93,13
6:31,misses driving layup,4th,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,106,93,13
6:30,offensive rebound,4th,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,106,93,13
6:30,makes tip shot,4th,KINGS,NUGGETS,Aaron Gordon,None,RS,None,3,18,66.67,106,95,11
6:18,misses layup,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,106,95,11
6:17,bad pass,4th,KINGS,NUGGETS,Keegan Murray,None,RS,None,3,18,61.11,106,95,11
6:12,misses 26-foot three point shot,4th,KINGS,NUGGETS,Reggie Jackson,None,RS,None,3,18,66.67,106,95,11
6:07,defensive rebound,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,106,95,11
5:58,makes 2-foot layup,4th,KINGS,NUGGETS,Domantas Sabonis,Malik Monk,RS,None,3,18,61.11,108,95,13
5:45,makes 2-foot layup,4th,KINGS,NUGGETS,Kentavious Caldwell-Pope,Nikola Jokic,RS,None,3,18,66.67,108,97,11
5:36,misses 25-foot three point jumper,4th,KINGS,NUGGETS,Keegan Murray,None,RS,None,3,18,61.11,108,97,11
5:33,defensive rebound,4th,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,108,97,11
5:18,makes 24-foot three point jumper,4th,KINGS,NUGGETS,Reggie Jackson,Nikola Jokic,RS,None,3,18,66.67,108,100,8
5:06,misses 25-foot three point jumper,4th,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,108,100,8
5:02,defensive rebound,4th,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,108,100,8
4:54,misses 15-foot pullup jump shot,4th,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,108,100,8
4:48,defensive rebound,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,108,100,8
4:46,misses 23-foot three point shot,4th,KINGS,NUGGETS,Keegan Murray,None,RS,None,3,18,61.11,108,100,8
4:43,defensive rebound,4th,KINGS,NUGGETS,Kentavious Caldwell-Pope,None,RS,None,3,18,66.67,108,100,8
4:29,makes 22-foot three point jumper,4th,KINGS,NUGGETS,Aaron Gordon,Reggie Jackson,RS,None,3,18,66.67,108,103,5
4:16,bad pass,4th,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,108,103,5
4:10,makes two point shot,4th,KINGS,NUGGETS,Reggie Jackson,Aaron Gordon,RS,None,3,18,66.67,108,105,3
3:59,makes 11-foot two point shot,4th,KINGS,NUGGETS,Malik Monk,De'Aaron Fox,RS,None,3,18,61.11,110,105,5
3:36,shooting foul,4th,KINGS,NUGGETS,Domantas Sabonis,None,RS,None,3,18,61.11,110,105,5
3:36,makes free throw 1 of 2,4th,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,110,106,4
3:36,makes free throw 2 of 2,4th,KINGS,NUGGETS,Nikola Jokic,None,RS,None,3,18,66.67,110,107,3
3:26,makes 10-foot two point shot,4th,KINGS,NUGGETS,De'Aaron Fox,None,RS,None,3,18,61.11,112,107,5
3:06,makes 25-foot three point jumper,4th,KINGS,NUGGETS,Nikola Jokic,Reggie Jackson,RS,None,3,18,66.67,112,110,2
